Date,Open,High,Low,Close,Adj Close,Volume
2021-11-26,49.099998,49.099998,47.689999,48.43,47.318859,29919300
2021-11-29,49.669998,49.77,48.310001,49.16,48.032112,27677000
2021-11-30,48.110001,48.509998,47.32,47.779999,46.683773,40671700
2021-12-01,48.689999,49.450001,47.18,47.209999,46.126854,29365100
2021-12-02,47.73,49.400002,47.509998,48.91,47.787849,29184900
2021-12-03,49.259998,49.259998,47.369999,47.75,46.654465,29221900
2021-12-06,48.98,49.900002,48.709999,48.810001,47.69014,31650100
2021-12-07,49.459999,50.52,49.34,50.25,49.097103,28370200
2021-12-08,50.18,50.310001,49.32,49.41,48.276379,19990300
2021-12-09,49.02,50.029999,48.740002,49.689999,48.549953,16927200
2021-12-10,50.290001,50.599998,49.580002,50.200001,49.048248,20040900
2021-12-13,49.900002,49.959999,48.43,48.560001,47.445881,19598900
2021-12-14,48.610001,49.490002,48.599998,48.889999,47.768303,17602900
2021-12-15,49.02,49.27,48.130001,48.939999,47.817162,20284300
2021-12-16,49.720001,50.82,49.310001,50.299999,49.145954,32781100
2021-12-17,49.700001,49.73,47.869999,47.950001,46.849876,74833400
2021-12-20,47.060001,47.169998,46.25,46.849998,45.775112,29134900
2021-12-21,47.59,48.139999,47.34,47.810001,46.713085,21249400
2021-12-22,47.740002,48.32,47.619999,48.029999,46.928036,15688000
2021-12-23,48.400002,48.93,48.220001,48.360001,47.250469,16025600
2021-12-27,48.549999,48.82,48.080002,48.77,47.651058,11900400
2021-12-28,48.560001,49.189999,48.360001,48.419998,47.30909,14320500
2021-12-29,48.599998,48.860001,48.369999,48.450001,47.338402,14390700
2021-12-30,48.490002,48.91,48.040001,48.099998,46.996433,13701300
2021-12-31,48.029999,48.360001,47.84,47.98,46.879181,12649300
2022-01-03,48.93,50.810001,48.919998,50.73,49.56609,38978100
2022-01-04,51.580002,53.150002,51.52,52.75,51.539745,43855100
2022-01-05,52.919998,53.139999,52.0,52.290001,51.090302,35072600
2022-01-06,53.150002,53.669998,52.66,53.630001,52.399555,29720800
2022-01-07,53.860001,55.189999,53.799999,54.77,53.513401,35149300
2022-01-10,55.5,56.060001,54.48,55.349998,54.080093,34733500
2022-01-11,55.560001,56.130001,55.23,56.060001,54.773808,25073700
2022-01-12,56.41,56.709999,55.759998,56.400002,55.106007,34159400
2022-01-13,56.599998,57.18,55.759998,56.0,54.715179,34037300
2022-01-14,56.849998,58.869999,56.389999,58.060001,56.727917,56739600
2022-01-18,57.720001,58.110001,56.509998,56.689999,55.389343,41689600
2022-01-19,57.110001,57.68,55.470001,55.57,54.295044,34970200
2022-01-20,55.720001,56.380001,54.91,55.0,53.738121,26972800
2022-01-21,54.5,55.0,53.130001,53.669998,52.438633,38357600
2022-01-24,52.73,53.490002,51.18,53.32,52.096668,48451400
2022-01-25,52.669998,53.73,51.549999,53.59,52.360474,40858700
2022-01-26,53.91,54.919998,53.43,54.139999,52.897854,39687100
2022-01-27,54.599998,55.509998,53.23,53.759998,52.526573,34209200
2022-01-28,53.610001,54.220001,52.77,54.189999,52.946705,35519700
2022-01-31,53.82,54.049999,53.029999,53.799999,52.565655,34657500
2022-02-01,54.720001,55.810001,53.990002,55.599998,54.324356,35870200
2022-02-02,55.27,56.049999,54.959999,55.93,54.646786,29037100
2022-02-03,55.84,56.290001,54.73,55.169998,54.146248,25227400
2022-02-04,56.040001,57.040001,55.470001,56.330002,55.284725,33622100
2022-02-07,56.41,57.889999,55.91,57.330002,56.266171,37480100
2022-02-08,58.0,58.98,57.799999,58.75,57.659817,39099600
2022-02-09,58.700001,59.380001,58.34,59.060001,57.964066,25883100
2022-02-10,59.549999,60.299999,58.799999,59.049999,57.95425,36092000
2022-02-11,58.52,60.240002,57.91,58.310001,57.227985,38650500
2022-02-14,58.509998,58.650002,57.18,57.849998,56.776516,32680500
2022-02-15,59.119999,59.32,58.09,58.380001,57.296684,18224600
2022-02-16,57.91,58.880001,57.549999,58.139999,57.061138,22057200
2022-02-17,57.150002,57.529999,55.759998,56.150002,55.108067,24946500
2022-02-18,56.150002,56.720001,55.369999,55.630001,54.597717,22137900
2022-02-22,55.57,56.119999,54.700001,55.279999,54.254208,26887800
2022-02-23,55.849998,56.02,53.759998,53.950001,52.948887,21860700
2022-02-24,51.759998,52.830002,50.68,52.709999,51.731895,40917600
2022-02-25,53.169998,54.439999,53.09,54.110001,53.105919,27493500
2022-02-28,52.630001,53.400002,52.209999,53.369999,52.37965,31094800
2022-03-01,52.439999,52.720001,50.009998,50.290001,49.356804,54135500
2022-03-02,51.32,52.82,51.0,52.220001,51.250988,34894300
2022-03-03,52.349998,52.560001,50.939999,51.240002,50.289177,24159700
2022-03-04,50.040001,50.060001,48.18,48.790001,47.88464,35871600
2022-03-07,48.580002,48.580002,45.77,45.810001,44.959938,56332500
2022-03-08,46.68,48.200001,46.349998,46.459999,45.597874,60018100
2022-03-09,48.790001,49.75,48.349998,49.16,48.247776,34560200
2022-03-10,48.259998,49.57,47.849998,49.009998,48.100552,26178800
2022-03-11,49.669998,50.0,48.43,48.470001,47.570576,23707100
2022-03-14,49.66,50.380001,49.299999,49.860001,48.934784,28166600
2022-03-15,50.16,50.630001,49.330002,50.110001,49.180149,25080600
2022-03-16,51.049999,52.220001,50.73,51.599998,50.642494,34672800
2022-03-17,51.02,51.490002,50.23,51.48,50.524723,29930300
